date,type,link,kubikmeter,produkt,currency,price,category,subcategory
2025-10-08 01:24:23,Verpackungen,www.clearago.de,3.0,Gemischte Verpackungen,€,300.0,Verpackungen,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,5.0,Gemischte Verpackungen,€,385.0,Verpackungen,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,7.0,Gemischte Verpackungen,€,410.0,Verpackungen,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,10.0,Gemischte Verpackungen,€,440.0,Verpackungen,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,12.0,Gemischte Verpackungen,€,710.0,Verpackungen,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,15.0,Gemischte Verpackungen,€,830.0,Verpackungen,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,5.0,PE-Folie,€,290.0,Kunststoff,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,5.0,PE-Folie,€,290.0,Kunststoff,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,7.0,PE-Folie,€,305.0,Kunststoff,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,10.0,PE-Folie,€,335.0,Kunststoff,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,12.0,PE-Folie,€,375.0,Kunststoff,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,15.0,PE-Folie,€,405.0,Kunststoff,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,20.0,PE-Folie,€,450.0,Kunststoff,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,25.0,PE-Folie,€,500.0,Kunststoff,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,30.0,PE-Folie,€,550.0,Kunststoff,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,36.0,PE-Folie,€,610.0,Kunststoff,general
2025-10-08 01:24:23,Verpackungen,www.clearago.de,40.0,PE-Folie,€,650.0,Kunststoff,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,3,altholz,€,321.3,Holz,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,5,altholz,€,436.73,Holz,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,7,altholz,€,474.81,Holz,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,8,altholz,€,542.64,Holz,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,10,altholz,€,678.3,Holz,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,3,bauabfall,€,464.1,Baumischabfall,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,5,bauabfall,€,644.98,Baumischabfall,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,7,bauabfall,€,749.7,Baumischabfall,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,8,bauabfall,€,856.8,Baumischabfall,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,3,bauschutt,€,386.75,Baumischabfall,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,5,bauschutt,€,534.31,Baumischabfall,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,7,bauschutt,€,658.07,Baumischabfall,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,8,bauschutt,€,752.08,Baumischabfall,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,10,bauschutt,€,940.01,Baumischabfall,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,3,gipsabfall,€,374.85,Gips,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,5,gipsabfall,€,546.53,Gips,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,7,gipsabfall,€,595.11,Gips,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,8,gipsabfall,€,680.13,Gips,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,10,gipsabfall,€,850.16,Gips,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,3,container für behandeltes holz,€,434.35,Holz,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,5,container für behandeltes holz,€,636.65,Holz,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,7,container für behandeltes holz,€,653.91,Holz,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,8,container für behandeltes holz,€,747.32,Holz,general
2025-10-08 01:21:38,Bauabfälle,www.klebs.info,10,container für behandeltes holz,€,934.15,Holz,general
2025-10-08 01:21:38,Gartenabfälle,www.klebs.info,3,gartenabfall,€,345.1,Gartenabfälle,general
2025-10-08 01:21:38,Gartenabfälle,www.klebs.info,5,gartenabfall,€,458.15,Gartenabfälle,general
2025-10-08 01:21:38,Gartenabfälle,www.klebs.info,7,gartenabfall,€,499.8,Gartenabfälle,general
2025-10-08 01:21:38,Gartenabfälle,www.klebs.info,8,gartenabfall,€,571.2,Gartenabfälle,general
2025-10-08 01:21:38,Gartenabfälle,www.klebs.info,10,gartenabfall,€,714.0,Gartenabfälle,general
2025-10-08 01:21:38,Gewerbeabfälle,www.klebs.info,3,gewerbeabfall-container,€,378.42,Gewerbeabfälle,general
2025-10-08 01:21:38,Gewerbeabfälle,www.klebs.info,5,gewerbeabfall-container,€,527.17,Gewerbeabfälle,general
2025-10-08 01:21:38,Gewerbeabfälle,www.klebs.info,7,gewerbeabfall-container,€,649.74,Gewerbeabfälle,general
2025-10-08 01:21:38,Gewerbeabfälle,www.klebs.info,8,gewerbeabfall-container,€,742.56,Gewerbeabfälle,general
2025-10-08 01:21:38,Gewerbeabfälle,www.klebs.info,10,gewerbeabfall-container,€,928.2,Gewerbeabfälle,general
2025-10-08 01:21:38,Sperrmüll,www.klebs.info,3,sperrmüll,€,345.1,Sperrmüll,general
2025-10-08 01:21:38,Sperrmüll,www.klebs.info,5,sperrmüll,€,523.6,Sperrmüll,general
2025-10-08 01:21:38,Sperrmüll,www.klebs.info,7,sperrmüll,€,574.77,Sperrmüll,general
2025-10-08 01:21:38,Sperrmüll,www.klebs.info,8,sperrmüll,€,656.88,Sperrmüll,general
2025-10-08 01:21:38,Sperrmüll,www.klebs.info,10,sperrmüll,€,821.1,Sperrmüll,general
2025-10-08 01:18:29,Sperrmüll,www.dino-container.de,3,Sperrmüll,€,381.17,Sperrmüll,general
2025-10-08 01:18:29,Bauabfälle,www.dino-container.de,3,Bauschutt,€,370.16,Baumischabfall,general
2025-10-08 01:18:29,Bauabfälle,www.dino-container.de,7,Baumischabfall,€,871.52,Baumischabfall,general
2025-10-08 01:18:29,Bauabfälle,www.dino-container.de,7,Beton,€,322.59,Beton,general
2025-10-08 01:18:29,Bauabfälle,www.dino-container.de,1,Beton,€,55.0,Beton,general
2025-10-08 01:18:29,Gartenabfälle,www.dino-container.de,10,Gartenabfall,€,491.98,Gartenabfälle,general
2025-10-08 01:18:29,Bauabfälle,www.dino-container.de,1,Holz,€,39.0,Holz,general
2025-10-08 01:18:29,Gewerbeabfälle,www.dino-container.de,1,Abfallgemische,€,109.0,Gewerbeabfälle,general
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,"Baustellenmischabfall ohne Boden, Bauschutt & Steine Container",€,399.76,Baumischabfall,& Steine Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,"Baustellenmischabfall ohne Boden, Bauschutt & Steine Container",€,550.73,Baumischabfall,& Steine Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,"Baustellenmischabfall ohne Boden, Bauschutt & Steine Container",€,771.02,Baumischabfall,& Steine Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,"Baustellenmischabfall mit Boden, Bauschutt & Steine Container",€,399.76,Baumischabfall,& Steine Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,"Baustellenmischabfall mit Boden, Bauschutt & Steine Container",€,550.73,Baumischabfall,& Steine Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,"Baustellenmischabfall mit Boden, Bauschutt & Steine Container",€,771.02,Baumischabfall,& Steine Container
2025-10-08 01:31:00,Sperrmüll,app.entsorgo.de,3,Sperrmüll Container,€,346.47,Sperrmüll,Container
2025-10-08 01:31:00,Sperrmüll,app.entsorgo.de,5,Sperrmüll Container,€,426.43,Sperrmüll,Container
2025-10-08 01:31:00,Sperrmüll,app.entsorgo.de,7,Sperrmüll Container,€,597.0,Sperrmüll,Container
2025-10-08 01:31:00,Sperrmüll,app.entsorgo.de,10,Sperrmüll Container,€,852.86,Sperrmüll,Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,Bauschutt (nicht sortenrein) Container,€,319.81,Baumischabfall,(nicht sortenrein) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,Bauschutt (nicht sortenrein) Container,€,399.74,Baumischabfall,(nicht sortenrein) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,Bauschutt (nicht sortenrein) Container,€,559.64,Baumischabfall,(nicht sortenrein) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,Holz behandelt (A2-A3) Container,€,275.4,Holz,behandelt (A2-A3) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,Holz behandelt (A2-A3) Container,€,310.95,Holz,behandelt (A2-A3) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,Holz behandelt (A2-A3) Container,€,390.82,Holz,behandelt (A2-A3) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,10,Holz behandelt (A2-A3) Container,€,434.24,Holz,behandelt (A2-A3) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,15,Holz behandelt (A2-A3) Container,€,538.79,Holz,behandelt (A2-A3) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,22,Holz behandelt (A2-A3) Container,€,640.1,Holz,behandelt (A2-A3) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,40,Holz behandelt (A2-A3) Container,€,900.64,Holz,behandelt (A2-A3) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,1,Asbesthaltige Baustoffe (inkl. BigBags) Container,€,464.1,Asbest,Baustoffe (inkl. BigBags) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,Asbesthaltige Baustoffe (inkl. BigBags) Container,€,963.72,Asbest,Baustoffe (inkl. BigBags) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,"Dämmwolle, Glaswolle, oder Isolierwolle (inkl. Big Bags) Container",€,399.13,Glaswolle,oder Isolierwolle (inkl. Big Bags) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,"Dämmwolle, Glaswolle, oder Isolierwolle (inkl. Big Bags) Container",€,666.29,Glaswolle,oder Isolierwolle (inkl. Big Bags) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,"Dämmwolle, Glaswolle, oder Isolierwolle (inkl. Big Bags) Container",€,932.81,Glaswolle,oder Isolierwolle (inkl. Big Bags) Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,3,Bodenaushub (mit Steinen < 20%) Container,€,390.88,Erdaushub,(mit Steinen < 20%) Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,5,Bodenaushub (mit Steinen < 20%) Container,€,461.93,Erdaushub,(mit Steinen < 20%) Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,7,Bodenaushub (mit Steinen < 20%) Container,€,646.71,Erdaushub,(mit Steinen < 20%) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,1,Styropor (HBCD frei mit Nachweis) Container,€,559.67,Styropor,(HBCD frei mit Nachweis) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,Styropor (HBCD frei mit Nachweis) Container,€,666.4,Styropor,(HBCD frei mit Nachweis) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,Styropor (HBCD frei mit Nachweis) Container,€,892.5,Styropor,(HBCD frei mit Nachweis) Container
2025-10-08 01:31:00,Hausmüll,app.entsorgo.de,3,Siedlungsabfall Container,€,399.76,Hausmüll,Container
2025-10-08 01:31:00,Hausmüll,app.entsorgo.de,5,Siedlungsabfall Container,€,550.73,Hausmüll,Container
2025-10-08 01:31:00,Hausmüll,app.entsorgo.de,7,Siedlungsabfall Container,€,761.98,Hausmüll,Container
2025-10-08 01:31:00,Hausmüll,app.entsorgo.de,10,Siedlungsabfall Container,€,992.91,Hausmüll,Container
2025-10-08 01:31:00,Gartenabfälle,app.entsorgo.de,3,Gartenabfall: Grünschnitt Container,€,302.05,Gartenabfälle,Grünschnitt Container
2025-10-08 01:31:00,Gartenabfälle,app.entsorgo.de,5,Gartenabfall: Grünschnitt Container,€,337.56,Gartenabfälle,Grünschnitt Container
2025-10-08 01:31:00,Gartenabfälle,app.entsorgo.de,7,Gartenabfall: Grünschnitt Container,€,472.58,Gartenabfälle,Grünschnitt Container
2025-10-08 01:31:00,Gartenabfälle,app.entsorgo.de,10,Gartenabfall: Grünschnitt Container,€,675.11,Gartenabfälle,Grünschnitt Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,Holz schadstoffbelastet (A4) Container,€,324.87,Holz,schadstoffbelastet (A4) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,Holz schadstoffbelastet (A4) Container,€,425.43,Holz,schadstoffbelastet (A4) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,Holz schadstoffbelastet (A4) Container,€,512.37,Holz,schadstoffbelastet (A4) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,10,Holz schadstoffbelastet (A4) Container,€,599.21,Holz,schadstoffbelastet (A4) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,15,Holz schadstoffbelastet (A4) Container,€,776.12,Holz,schadstoffbelastet (A4) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,22,Holz schadstoffbelastet (A4) Container,€,978.77,Holz,schadstoffbelastet (A4) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,10,Schrott Container,€,464.1,Metallschrott,Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,40,Schrott Container,€,773.5,Metallschrott,Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,Gips (gemischt) Container,€,422.86,Gips,(gemischt) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,Gips (gemischt) Container,€,479.57,Gips,(gemischt) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,Gips (gemischt) Container,€,671.61,Gips,(gemischt) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,10,Gips (gemischt) Container,€,959.45,Gips,(gemischt) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,Gips (rein) Container,€,422.86,Gips,(rein) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,Gips (rein) Container,€,479.57,Gips,(rein) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,Gips (rein) Container,€,671.61,Gips,(rein) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,10,Gips (rein) Container,€,959.45,Gips,(rein) Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,3,Bodenaushub ohne Fremdanteil Container,€,390.88,Erdaushub,ohne Fremdanteil Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,5,Bodenaushub ohne Fremdanteil Container,€,461.93,Erdaushub,ohne Fremdanteil Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,7,Bodenaushub ohne Fremdanteil Container,€,646.71,Erdaushub,ohne Fremdanteil Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,"Ytong, Bimssteine, Porenbeton Container",€,399.76,Porenbeton,"Bimssteine, Porenbeton Container"
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,"Ytong, Bimssteine, Porenbeton Container",€,550.73,Porenbeton,"Bimssteine, Porenbeton Container"
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,"Ytong, Bimssteine, Porenbeton Container",€,771.02,Porenbeton,"Bimssteine, Porenbeton Container"
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,3,Verpackungen gemischt Container,€,361.69,Verpackungen,gemischt Container
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,5,Verpackungen gemischt Container,€,454.07,Verpackungen,gemischt Container
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,7,Verpackungen gemischt Container,€,546.44,Verpackungen,gemischt Container
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,10,Verpackungen gemischt Container,€,684.99,Verpackungen,gemischt Container
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,12,Verpackungen gemischt Container,€,813.07,Verpackungen,gemischt Container
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,13,Verpackungen gemischt Container,€,859.26,Verpackungen,gemischt Container
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,3,Verpackungsmaterial (transparent) Container,€,361.69,Verpackungen,(transparent) Container
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,5,Verpackungsmaterial (transparent) Container,€,454.07,Verpackungen,(transparent) Container
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,7,Verpackungsmaterial (transparent) Container,€,546.44,Verpackungen,(transparent) Container
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,10,Verpackungsmaterial (transparent) Container,€,684.99,Verpackungen,(transparent) Container
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,12,Verpackungsmaterial (transparent) Container,€,813.07,Verpackungen,(transparent) Container
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,13,Verpackungsmaterial (transparent) Container,€,859.26,Verpackungen,(transparent) Container
2025-10-08 01:31:00,Gartenabfälle,app.entsorgo.de,3,Gartenabfall: Wurzeln & Stammholz Container,€,546.82,Gartenabfälle,Wurzeln & Stammholz Container
2025-10-08 01:31:00,Gartenabfälle,app.entsorgo.de,5,Gartenabfall: Wurzeln & Stammholz Container,€,718.37,Gartenabfälle,Wurzeln & Stammholz Container
2025-10-08 01:31:00,Gartenabfälle,app.entsorgo.de,7,Gartenabfall: Wurzeln & Stammholz Container,€,889.92,Gartenabfälle,Wurzeln & Stammholz Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,Beton ohne Stahl (unbewehrt) Container,€,319.81,Beton,ohne Stahl (unbewehrt) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,Beton ohne Stahl (unbewehrt) Container,€,399.74,Beton,ohne Stahl (unbewehrt) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,Beton ohne Stahl (unbewehrt) Container,€,559.64,Beton,ohne Stahl (unbewehrt) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,13,Beton ohne Stahl (unbewehrt) Container,€,787.78,Beton,ohne Stahl (unbewehrt) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,Beton mit Stahl (bewehrt) Container,€,357.0,Beton,mit Stahl (bewehrt) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,Beton mit Stahl (bewehrt) Container,€,476.0,Beton,mit Stahl (bewehrt) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,Beton mit Stahl (bewehrt) Container,€,616.42,Beton,mit Stahl (bewehrt) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,Holz unbehandelt (A1) Container,€,275.4,Holz,unbehandelt (A1) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,Holz unbehandelt (A1) Container,€,310.95,Holz,unbehandelt (A1) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,Holz unbehandelt (A1) Container,€,390.82,Holz,unbehandelt (A1) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,10,Holz unbehandelt (A1) Container,€,434.24,Holz,unbehandelt (A1) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,15,Holz unbehandelt (A1) Container,€,538.79,Holz,unbehandelt (A1) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,22,Holz unbehandelt (A1) Container,€,640.1,Holz,unbehandelt (A1) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,40,Holz unbehandelt (A1) Container,€,900.64,Holz,unbehandelt (A1) Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,3,Bodenaushub (mit Grasnarbe) Container,€,559.3,Erdaushub,(mit Grasnarbe) Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,5,Bodenaushub (mit Grasnarbe) Container,€,868.7,Erdaushub,(mit Grasnarbe) Container
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,3,"Papier, Pappe, Kartonage Container",€,418.15,Karton,"Pappe, Kartonage Container"
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,5,"Papier, Pappe, Kartonage Container",€,503.93,Karton,"Pappe, Kartonage Container"
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,7,"Papier, Pappe, Kartonage Container",€,589.7,Karton,"Pappe, Kartonage Container"
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,10,"Papier, Pappe, Kartonage Container",€,718.37,Karton,"Pappe, Kartonage Container"
2025-10-08 01:31:00,Verpackungen,app.entsorgo.de,15,"Papier, Pappe, Kartonage Container",€,964.97,Karton,"Pappe, Kartonage Container"
2025-10-08 01:31:00,Gartenabfälle,app.entsorgo.de,3,Gartenabfall: Ast- und Strauchwerk Container,€,327.73,Gartenabfälle,Ast- und Strauchwerk Container
2025-10-08 01:31:00,Gartenabfälle,app.entsorgo.de,5,Gartenabfall: Ast- und Strauchwerk Container,€,507.65,Gartenabfälle,Ast- und Strauchwerk Container
2025-10-08 01:31:00,Gartenabfälle,app.entsorgo.de,7,Gartenabfall: Ast- und Strauchwerk Container,€,582.62,Gartenabfälle,Ast- und Strauchwerk Container
2025-10-08 01:31:00,Gartenabfälle,app.entsorgo.de,10,Gartenabfall: Ast- und Strauchwerk Container,€,733.04,Gartenabfälle,Ast- und Strauchwerk Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,3,Bauschutt (sortenrein) Container,€,319.81,Baumischabfall,(sortenrein) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,5,Bauschutt (sortenrein) Container,€,399.74,Baumischabfall,(sortenrein) Container
2025-10-08 01:31:00,Bauabfälle,app.entsorgo.de,7,Bauschutt (sortenrein) Container,€,559.64,Baumischabfall,(sortenrein) Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,1,Miettoilette mit Handdesinfektion Container,€,184.09,Miettoilette,mit Handdesinfektion Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,1,Miettoilette mit Handwaschbecken Container,€,238.24,Miettoilette,mit Handwaschbecken Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,1,Miettoilette green Container,€,249.84,Miettoilette,green Container
2025-10-08 01:31:00,Hausmüll,app.entsorgo.de,0.09,Speisefett Container,€,23.67,Hausmüll,Container
2025-10-08 01:31:00,Hausmüll,app.entsorgo.de,1,Speisefett Container,€,92.05,Hausmüll,Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,0.07,Datenträgervernichtung Container,€,386.75,Datenträgervernichtung,Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,0.24,Datenträgervernichtung Container,€,850.85,Datenträgervernichtung,Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,0.07,Festplattenvernichtung Container,€,464.1,Festplattenvernichtung,Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,0.1,Aktenvernichtung Container,€,131.5,Aktenvernichtung,Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,0.12,Aktenvernichtung Container,€,131.5,Aktenvernichtung,Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,0.24,Aktenvernichtung Container,€,116.03,Aktenvernichtung,Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,0.35,Aktenvernichtung Container,€,162.44,Aktenvernichtung,Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,0.5,Aktenvernichtung Container,€,205.28,Aktenvernichtung,Container
2025-10-08 01:31:00,Dienstleistungen,app.entsorgo.de,1.1,Aktenvernichtung Container,€,624.75,Aktenvernichtung,Container
